date,County,latitude,longitude,precipitation_amount_mm,air_temp_celsius,dew_point_air_temp_celsius,relative_humidity_precent,mean_sea_level_pressure,mean_hourly_wind_speed_knots,mean_hourly_wind_speed_kph,wind_gust_kph,wind_direction_degrees,wind_geo_direction
29/02/2024 02:00,Clare,52.69,-8.918,0,6,3,81.07,1004,15.93,29.5,53.6,250,W
29/02/2024 03:00,Clare,52.69,-8.918,0,6,3,81.07,1003,12.04,22.3,36,240,SW
29/02/2024 04:00,Clare,52.69,-8.918,0,6,3,81.07,1003,8.96,16.6,33.1,240,SW
29/02/2024 05:00,Clare,52.69,-8.918,0,6,3,81.07,1003,7.02,13,34.9,190,S
29/02/2024 06:00,Clare,52.69,-8.918,0.1,6,3,81.07,1003,9.94,18.4,37.1,230,SW
29/02/2024 07:00,Clare,52.69,-8.918,0.2,5,3,86.9,1003,7.99,14.8,38.9,200,S
29/02/2024 08:00,Clare,52.69,-8.918,0,6,3,81.07,1003,7.99,14.8,34.6,230,SW
29/02/2024 09:00,Clare,52.69,-8.918,0.2,5.9,2,75.51,1003,9.94,18.4,37.4,240,SW
29/02/2024 10:00,Clare,52.69,-8.918,0.2,6,3,81.08,1003,9.94,18.4,41.4,220,SW
29/02/2024 11:00,Clare,52.69,-8.918,0,6.9,2.9,75.68,1002,11.07,20.5,51.8,210,SW
29/02/2024 12:00,Clare,52.69,-8.918,0,7,2,70.49,1002,15.93,29.5,44.3,230,SW
29/02/2024 13:00,Clare,52.69,-8.918,0,6,1,70.29,1002,14.96,27.7,46.4,260,W
29/02/2024 14:00,Clare,52.69,-8.918,0.7,3,1,86.7,1002,20.03,37.1,66.6,250,W
29/02/2024 15:00,Clare,52.69,-8.918,0.3,5,2,80.94,1001,15.93,29.5,50,250,W
29/02/2024 16:00,Clare,52.69,-8.918,0.5,6,2,75.51,1000,9.94,18.4,45,240,SW
29/02/2024 17:00,Clare,52.69,-8.918,0.1,6,2,75.51,999,9.94,18.4,40,170,S
29/02/2024 18:00,Clare,52.69,-8.918,0,5,2,80.94,998,7.99,14.8,22.7,180,S
29/02/2024 19:00,Clare,52.69,-8.918,0,4,2,86.8,996,12.04,22.3,23,160,S
29/02/2024 20:00,Clare,52.69,-8.918,0,5,2,80.94,994,12.04,22.3,25.2,150,SE
29/02/2024 21:00,Clare,52.69,-8.918,0.5,4,2,86.8,991,11.07,20.5,37.1,140,SE
29/02/2024 22:00,Clare,52.69,-8.918,0.6,4,2,86.8,990,14.96,27.7,37.8,160,S
29/02/2024 23:00,Clare,52.69,-8.918,0.1,3,2,93.14,989,7.99,14.8,34.9,190,S
29/02/2024 00:00,Cavan,54.051,-7.31,0,7.2,4.2,81.24,1001,12.64,23.4,39.6,237,SW
29/02/2024 01:00,Cavan,54.051,-7.31,0,6.5,2.8,77.22,1001,13.23,24.5,42.8,237,SW
29/02/2024 02:00,Cavan,54.051,-7.31,0,6,2.9,80.5,1000,13.01,24.1,41.4,236.5,SW
29/02/2024 03:00,Cavan,54.051,-7.31,0,5.5,2.4,80.43,1001,12.26,22.7,41.4,235.5,SW
29/02/2024 04:00,Cavan,54.051,-7.31,0,5.1,2.2,81.53,1000,12.04,22.3,38.5,234.3,SW
29/02/2024 05:00,Cavan,54.051,-7.31,0,5,2.3,82.68,1000,11.88,22,37.8,227.9,SW
29/02/2024 06:00,Cavan,54.051,-7.31,0,4.7,2.3,84.43,1000,11.07,20.5,35.6,221.2,SW
29/02/2024 07:00,Cavan,54.051,-7.31,0,4.7,1.9,82.06,1000,11.45,21.2,36.7,223.5,SW
29/02/2024 08:00,Cavan,54.051,-7.31,0,4.6,1.8,82.05,1000,11.45,21.2,37.1,224.3,SW
29/02/2024 09:00,Cavan,54.051,-7.31,0,4.8,2.1,82.66,1000,12.42,23,40.3,227.4,SW
29/02/2024 10:00,Cavan,54.051,-7.31,0,5.4,1.9,78.16,1000,13.01,24.1,43.9,232.9,SW
29/02/2024 11:00,Cavan,54.051,-7.31,0,5.8,1.1,71.78,1000,14.2,26.3,46.1,237.5,SW
29/02/2024 12:00,Cavan,54.051,-7.31,0,6.6,1.6,70.41,1000,13.01,24.1,42.1,231.7,SW
29/02/2024 13:00,Cavan,54.051,-7.31,0.1,6.9,1.2,67.02,999,14.2,26.3,46.8,232.6,SW
29/02/2024 14:00,Cavan,54.051,-7.31,0,6.3,2,73.96,998,14.2,26.3,50.4,233.9,SW
29/02/2024 15:00,Cavan,54.051,-7.31,0.1,5.6,2,77.63,998,12.85,23.8,53.3,239.9,SW
29/02/2024 16:00,Cavan,54.051,-7.31,0.4,4.8,2,82.07,998,11.07,20.5,44.6,244.6,SW
29/02/2024 17:00,Cavan,54.051,-7.31,0,4.8,1.1,76.95,997,9.5,17.6,34.9,239,SW
29/02/2024 18:00,Cavan,54.051,-7.31,0,3.6,1.3,84.91,997,7.78,14.4,24.8,215.2,SW
29/02/2024 19:00,Cavan,54.051,-7.31,0,3,1.3,88.59,996,7.56,14,25.2,194.2,S
29/02/2024 20:00,Cavan,54.051,-7.31,0,2.8,0.7,86.05,995,8.53,15.8,27.4,196,S
29/02/2024 21:00,Cavan,54.051,-7.31,0,2.4,0.2,85.39,994,7.78,14.4,27.7,179.5,S
29/02/2024 22:00,Cavan,54.051,-7.31,0,2.4,0.5,87.27,993,7.99,14.8,25.2,168,S
29/02/2024 23:00,Cavan,54.051,-7.31,0,2.1,0.6,89.8,992,7.4,13.7,25.2,150,SE
29/02/2024 00:00,Carlow,52.861,-6.915,0,8,6,87.19,1001.4,17.12,31.7,39.6,250,W
29/02/2024 01:00,Carlow,52.861,-6.915,0,7.3,4.6,82.81,1002,16.58,30.7,52.5,250,W
29/02/2024 02:00,Carlow,52.861,-6.915,0,7,4,81.21,1002,14.47,26.8,38.9,244,SW
29/02/2024 03:00,Carlow,52.861,-6.915,0,6.3,3,79.06,1001.4,15.01,27.8,40,243,SW
29/02/2024 04:00,Carlow,52.861,-6.915,0,6,3,81.07,1001,14.74,27.3,37.4,250,W
29/02/2024 05:00,Carlow,52.861,-6.915,0,5.3,2,78.91,1001,12.04,22.3,37.1,230,SW
29/02/2024 06:00,Carlow,52.861,-6.915,0,4.3,2,84.6,1001,11.18,20.7,27.7,230,SW
29/02/2024 07:00,Carlow,52.861,-6.915,0,5,2,80.94,1001,12.42,23,30.2,226,SW
29/02/2024 08:00,Carlow,52.861,-6.915,0,4.7,2,82.48,1001.8,9.34,17.3,30.2,230,SW
29/02/2024 09:00,Carlow,52.861,-6.915,0,4.7,2.2,84.09,1001.8,11.88,22,31.7,238,SW
29/02/2024 10:00,Carlow,52.861,-6.915,0,6,3,81.07,1001.8,12.2,22.6,39.6,245,SW
29/02/2024 11:00,Carlow,52.861,-6.915,0,7,2.7,74.27,1001.8,13.55,25.1,41.4,248,W
29/02/2024 12:00,Carlow,52.861,-6.915,0,7.5,2.5,70.6,1000.8,11.18,20.7,39.2,245,SW
29/02/2024 13:00,Carlow,52.861,-6.915,0.1,8,1.7,64.6,1000.8,12.42,23,38.9,247,SW
29/02/2024 14:00,Carlow,52.861,-6.915,0.1,5.9,1.9,75.16,1000.1,11.99,22.2,46.4,249,W
29/02/2024 15:00,Carlow,52.861,-6.915,0,6,1.4,72.32,999.8,11.02,20.4,47.5,248,W
29/02/2024 16:00,Carlow,52.861,-6.915,0,5.8,1.7,75.08,999.3,11.93,22.1,42.1,241,SW
29/02/2024 17:00,Carlow,52.861,-6.915,0,3.3,1.5,87.9,999.5,11.72,21.7,40.3,263,W
29/02/2024 18:00,Carlow,52.861,-6.915,0,2.8,1,87.88,998.4,6.91,12.8,24.1,234,SW
29/02/2024 19:00,Carlow,52.861,-6.915,0,3,0.3,82.82,997,9.83,18.2,24.8,209,SW
29/02/2024 20:00,Carlow,52.861,-6.915,0,2.3,-0.7,80.56,996.4,8.86,16.4,25.9,206,SW
29/02/2024 21:00,Carlow,52.861,-6.915,0,2,-0.4,84.33,995,8.86,16.4,28.4,180,S
29/02/2024 22:00,Carlow,52.861,-6.915,0,2.3,-1.4,76.37,993.4,6.26,11.6,30.2,117,SE
29/02/2024 23:00,Carlow,52.861,-6.915,0.3,2.7,-1,76.44,992.4,6.37,11.8,30.6,125,SE
29/02/2024 00:00,Donegal,55.372,-7.339,0,7.1,3.5,77.87,996,17.28,32,58.3,230.7,SW
29/02/2024 01:00,Donegal,55.372,-7.339,0,6.7,3.4,79.47,996,17.28,32,58.3,233.9,SW
29/02/2024 02:00,Donegal,55.372,-7.339,0,6.4,3.2,79.99,996,16.74,31,56.5,233,SW
29/02/2024 03:00,Donegal,55.372,-7.339,0,6.2,3,79.96,996,16.74,31,57.2,230.7,SW
29/02/2024 04:00,Donegal,55.372,-7.339,0,6,3,81.07,996,17.12,31.7,59,234.3,SW
29/02/2024 05:00,Donegal,55.372,-7.339,0,5.8,2.9,81.62,996,16.52,30.6,58.3,232.3,SW
29/02/2024 06:00,Donegal,55.372,-7.339,0,5,3,86.9,996,15.93,29.5,54,230,SW
29/02/2024 07:00,Donegal,55.372,-7.339,0,5,3,86.9,996,14.96,27.7,53.6,220,SW
29/02/2024 08:00,Donegal,55.372,-7.339,0,5.3,2.6,82.73,996.5,15.01,27.8,57.6,227,SW
29/02/2024 09:00,Donegal,55.372,-7.339,0,5.1,3,85.72,996.6,17.55,32.5,55.4,224,SW
29/02/2024 10:00,Donegal,55.372,-7.339,0,6.5,2.8,77.23,995.7,15.88,29.4,59,223,SW
29/02/2024 11:00,Donegal,55.372,-7.339,0,7,3.1,76.73,995.8,18.63,34.5,57.6,224,SW
29/02/2024 12:00,Donegal,55.372,-7.339,0,7.6,3.1,73.27,995.7,18.04,33.4,64.8,221,SW
29/02/2024 13:00,Donegal,55.372,-7.339,0,8,2,65.84,995,20.03,37.1,63.4,220,SW
29/02/2024 14:00,Donegal,55.372,-7.339,0,8.1,2.2,66.2,995,19.66,36.4,63.7,241,SW
29/02/2024 15:00,Donegal,55.372,-7.339,0.2,5.5,2.6,81.82,994.8,12.31,22.8,57.6,226,SW
29/02/2024 16:00,Donegal,55.372,-7.339,0.3,5.3,2.4,81.68,994.7,12.37,22.9,50,231,SW
29/02/2024 17:00,Donegal,55.372,-7.339,0,3.8,1.4,84.58,993.8,11.88,22,48.6,228,SW
29/02/2024 18:00,Donegal,55.372,-7.339,0,4,1.1,81.73,993.8,10.53,19.5,29.5,205,SW
29/02/2024 19:00,Donegal,55.372,-7.339,0,3.6,0.8,81.69,993.6,9.18,17,29.2,196,S
29/02/2024 20:00,Donegal,55.372,-7.339,0,4,1,80.8,993,11.07,20.5,28.1,200,S
29/02/2024 21:00,Donegal,55.372,-7.339,0,3,1,86.7,993,7.99,14.8,27,170,S
29/02/2024 22:00,Donegal,55.372,-7.339,0,3,1,86.7,991,11.07,20.5,29.5,180,S
29/02/2024 23:00,Donegal,55.372,-7.339,0,2.7,0.3,84.2,991,8.15,15.1,28.8,171.1,S
01/03/2024 00:00,Westmeath,53.537,-7.362,0.5,4,0,75.16,990.4,7.99,14.8,31.3,128,SE
01/03/2024 01:00,Westmeath,53.537,-7.362,0.9,4,1.4,83.44,988.4,9.02,16.7,29.5,123,SE
01/03/2024 02:00,Westmeath,53.537,-7.362,2.2,3.4,2,90.24,987,8.96,16.6,21.6,117,SE
01/03/2024 03:00,Westmeath,53.537,-7.362,1,3.4,2,90.24,985.4,9.77,18.1,11.2,123,SE
01/03/2024 04:00,Westmeath,53.537,-7.362,0.3,4,2.4,89.61,983.4,12.04,22.3,10.4,93,E
01/03/2024 05:00,Westmeath,53.537,-7.362,0,2.3,1.3,93.1,983,11.23,20.8,44.6,170,S
01/03/2024 06:00,Westmeath,53.537,-7.362,0.1,2.3,0.8,90.15,983,12.96,24,53.6,176,S
01/03/2024 07:00,Westmeath,53.537,-7.362,0,0.4,0,96.81,983,8.05,14.9,26.3,212,SW
01/03/2024 08:00,Westmeath,53.537,-7.362,0.6,0,0,100,983,5.18,9.6,26.3,220,SW
01/03/2024 09:00,Westmeath,53.537,-7.362,1.1,0,0,100,983,4.1,7.6,23.4,238,SW
01/03/2024 10:00,Westmeath,53.537,-7.362,1.5,0.8,0.4,96.82,983,5.08,9.4,24.8,205,SW
01/03/2024 11:00,Westmeath,53.537,-7.362,2.5,1.3,0.8,96.83,983,9.94,18.4,32.8,148,SE
01/03/2024 12:00,Westmeath,53.537,-7.362,2.2,1.3,0.8,96.83,983,11.23,20.8,26.6,327,NW
01/03/2024 13:00,Westmeath,53.537,-7.362,0,2.8,2.4,96.87,983,11.23,20.8,55.4,62,NE
01/03/2024 14:00,Westmeath,53.537,-7.362,1,3.4,2.4,93.16,983.4,18.85,34.9,59.4,30,NE
01/03/2024 15:00,Westmeath,53.537,-7.362,0.3,4,2.4,89.61,984.4,20.25,37.5,58.5,30,NE
01/03/2024 16:00,Westmeath,53.537,-7.362,0.1,4,2.4,89.61,985,19.71,36.5,60.2,30,NE
01/03/2024 17:00,Westmeath,53.537,-7.362,0,4,2.4,89.61,986,20.25,37.5,53.6,30,NE
01/03/2024 18:00,Westmeath,53.537,-7.362,0,3,2.4,96.16,987.4,18.95,35.1,55.4,20,NW
01/03/2024 19:00,Westmeath,53.537,-7.362,0,3.4,2.4,93.16,988.4,16.69,30.9,57.6,20,NW
01/03/2024 20:00,Westmeath,53.537,-7.362,0,4,3,93.19,990,16.58,30.7,57.6,26,NE
01/03/2024 21:00,Westmeath,53.537,-7.362,0,4,3,93.19,989.4,11.56,21.4,40.3,14,NW
01/03/2024 22:00,Westmeath,53.537,-7.362,0,4,2.4,89.61,991,11.93,22.1,34.9,9,NW
01/03/2024 23:00,Westmeath,53.537,-7.362,0,3,2,93.14,992,9.88,18.3,30.2,27,NE
01/03/2024 00:00,Tipperary,53.035,-8.009,0.3,3,2,93.14,988,7.02,13,26.6,230,SW
01/03/2024 01:00,Tipperary,53.035,-8.009,0,2,2,100,988,6.05,11.2,26.3,270,W
01/03/2024 02:00,Tipperary,53.035,-8.009,0.3,3,2,93.14,988,2.92,5.4,16.6,280,W
01/03/2024 03:00,Tipperary,53.035,-8.009,0,3,0,80.65,988,11.07,20.5,25.9,280,W
01/03/2024 04:00,Tipperary,53.035,-8.009,0,3,0,80.65,988,7.99,14.8,27.4,270,W
01/03/2024 05:00,Tipperary,53.035,-8.009,0,3,0,80.65,987,7.99,14.8,26.6,270,W
01/03/2024 06:00,Tipperary,53.035,-8.009,0,2,1,93.08,987,7.99,14.8,27.4,270,W
01/03/2024 07:00,Tipperary,53.035,-8.009,0,2,1,93.08,987,4.1,7.6,27.4,290,W
01/03/2024 08:00,Tipperary,53.035,-8.009,0,2,1,93.08,987,4.1,7.6,29.5,240,SW
01/03/2024 09:00,Tipperary,53.035,-8.009,0,4,2,86.8,987,6.05,11.2,40,250,W
01/03/2024 10:00,Tipperary,53.035,-8.009,0.4,5,2,80.94,986,11.07,20.5,45,290,W
01/03/2024 11:00,Tipperary,53.035,-8.009,0.8,6,1,70.29,986,13.01,24.1,43.9,300,NW
01/03/2024 12:00,Tipperary,53.035,-8.009,1.1,3,2,93.14,986,14.96,27.7,25.2,330,NW
01/03/2024 13:00,Tipperary,53.035,-8.009,0,3,1,86.7,987,13.01,24.1,30.2,340,NW
01/03/2024 14:00,Tipperary,53.035,-8.009,0.8,4,2,86.8,988,21.01,38.9,61.2,360,NW
01/03/2024 15:00,Tipperary,53.035,-8.009,0.3,5,2,80.94,989,15.93,29.5,51.8,340,NW
01/03/2024 16:00,Tipperary,53.035,-8.009,0,6,2,75.51,989,18.09,33.5,55.4,340,NW
01/03/2024 17:00,Tipperary,53.035,-8.009,0,6,1,70.29,991,14.96,27.7,55.1,360,NW
01/03/2024 18:00,Tipperary,53.035,-8.009,0,6,1,70.29,992,9.94,18.4,38.9,350,NW
01/03/2024 19:00,Tipperary,53.035,-8.009,0,4,1,80.8,993,7.02,13,49,340,NW
01/03/2024 20:00,Tipperary,53.035,-8.009,0,5,0,70.09,993,9.94,18.4,44.3,330,NW
01/03/2024 21:00,Tipperary,53.035,-8.009,0,4,0,75.16,994,6.05,11.2,39.6,340,NW
01/03/2024 22:00,Tipperary,53.035,-8.009,0,4,1,80.8,995,8.96,16.6,34.9,350,NW
01/03/2024 23:00,Tipperary,53.035,-8.009,0,4,0,75.16,995,8.96,16.6,29.5,340,NW
01/03/2024 00:00,Roscommon,53.727,-7.981,1.6,2.2,1,91.77,989,8.96,16.6,28.8,144,SE
01/03/2024 01:00,Roscommon,53.727,-7.981,0,1.2,0.9,97.87,989,6.8,12.6,30.2,152.4,SE
01/03/2024 02:00,Roscommon,53.727,-7.981,1,1.4,0.7,95.09,988,2.92,5.4,21.6,174.5,S
01/03/2024 03:00,Roscommon,53.727,-7.981,0.6,1,0.7,97.86,987,2.16,4,9.7,298.4,NW
01/03/2024 04:00,Roscommon,53.727,-7.981,0.2,1.2,0.8,97.16,987,4.64,8.6,14.8,316.1,NW
01/03/2024 05:00,Roscommon,53.727,-7.981,0,1.7,0.9,94.42,986,5.24,9.7,17.3,308.7,NW
01/03/2024 06:00,Roscommon,53.727,-7.981,0,0.9,0.6,97.86,986,7.4,13.7,23.4,322.3,NW
01/03/2024 07:00,Roscommon,53.727,-7.981,0,0.7,0.5,98.57,986,7.99,14.8,26.6,324.5,NW
01/03/2024 08:00,Roscommon,53.727,-7.981,1.4,0,0,100,986.4,6.43,11.9,24.8,355,NW
01/03/2024 09:00,Roscommon,53.727,-7.981,2.1,1.1,1.1,100,986.4,7.78,14.4,26.6,21,NW
01/03/2024 10:00,Roscommon,53.727,-7.981,1.1,1.5,1.1,97.27,986.8,9.18,17,29.9,34,NE
01/03/2024 11:00,Roscommon,53.727,-7.981,0.4,2.7,-0.7,77.99,987.8,12.58,23.3,48.2,30,NE
01/03/2024 12:00,Roscommon,53.727,-7.981,0.4,2.7,1.7,93.13,988.8,12.26,22.7,47.9,12,NW
01/03/2024 13:00,Roscommon,53.727,-7.981,0,3.7,1.7,86.78,989.4,12.8,23.7,50.8,8,NW
01/03/2024 14:00,Roscommon,53.727,-7.981,0,4.7,1.7,80.9,990.4,14.36,26.6,44.6,14,NW
01/03/2024 15:00,Roscommon,53.727,-7.981,0,4.7,1.7,80.9,990.8,15.55,28.8,48.2,14,NW
01/03/2024 16:00,Roscommon,53.727,-7.981,0,4.7,0.3,73.23,991.4,18.25,33.8,51.8,14,NW
01/03/2024 17:00,Roscommon,53.727,-7.981,0,4.7,0.1,72.03,992.4,12.8,23.7,48.6,8,NW
01/03/2024 18:00,Roscommon,53.727,-7.981,0,5,2,80.94,993,13.01,24.1,42.8,20,NW
01/03/2024 19:00,Roscommon,53.727,-7.981,0,6,3,81.07,994,13.01,24.1,43.6,10,NW
01/03/2024 20:00,Roscommon,53.727,-7.981,0,3.4,0.1,78.98,994,10.31,19.1,37.8,343.3,NW
01/03/2024 21:00,Roscommon,53.727,-7.981,0,3.1,0.2,81.26,994,9.72,18,33.8,339.6,NW
01/03/2024 22:00,Roscommon,53.727,-7.981,0,3,0.4,83.03,995,9.13,16.9,32,336,NW
01/03/2024 23:00,Roscommon,53.727,-7.981,0,2.7,0.5,85.43,995,8.37,15.5,30.2,334.6,NW
01/03/2024 00:00,Meath,53.516,-6.66,0.4,4,0,75.16,990.5,7.99,14.8,26.3,130,SE
01/03/2024 01:00,Meath,53.516,-6.66,0.4,4,1.4,83.71,988.5,8.96,16.6,26.3,125,SE
01/03/2024 02:00,Meath,53.516,-6.66,1.8,3.4,2,89.94,987,8.96,16.6,24.1,120,SE
01/03/2024 03:00,Meath,53.516,-6.66,2.3,3.4,2,89.94,985.5,9.99,18.5,23.4,125,SE
01/03/2024 04:00,Meath,53.516,-6.66,0.7,4,2.4,89.91,983.5,12.47,23.1,18.4,95,E
01/03/2024 05:00,Meath,53.516,-6.66,0.5,2.4,1.4,93.11,983,11.45,21.2,44.6,166,S
01/03/2024 06:00,Meath,53.516,-6.66,0.4,2.4,0.9,89.86,983,13.45,24.9,53.6,171,S
01/03/2024 07:00,Meath,53.516,-6.66,0,0.4,0,96.49,983,7.99,14.8,14,210,SW
01/03/2024 08:00,Meath,53.516,-6.66,0.8,0,0,100,983,4.97,9.2,12.2,220,SW
01/03/2024 09:00,Meath,53.516,-6.66,1.1,0,0,100,983,4.1,7.6,18.4,240,SW
01/03/2024 10:00,Meath,53.516,-6.66,1.5,0.9,0.4,96.5,983,5.08,9.4,25.6,201,S
01/03/2024 11:00,Meath,53.516,-6.66,1.9,1.4,0.9,96.51,983,10.42,19.3,38.2,141,SE
01/03/2024 12:00,Meath,53.516,-6.66,2.1,1.4,0.9,96.51,983,11.93,22.1,58.7,334,NW
01/03/2024 13:00,Meath,53.516,-6.66,0,2.9,2.4,96.56,983,11.93,22.1,55.4,60,NE
01/03/2024 14:00,Meath,53.516,-6.66,1.9,3.4,2.4,93.17,983.5,19.01,35.2,59.4,30,NE
01/03/2024 15:00,Meath,53.516,-6.66,1.5,4,2.4,89.91,984.5,20.57,38.1,59.1,30,NE
01/03/2024 16:00,Meath,53.516,-6.66,1.2,4,2.4,89.91,985,19.98,37,60.3,30,NE
01/03/2024 17:00,Meath,53.516,-6.66,1.5,4,2.4,89.91,986,20.47,37.9,53.6,30,NE
01/03/2024 18:00,Meath,53.516,-6.66,1.2,3,2.4,96.48,987.5,19.06,35.3,55.4,20,NW
01/03/2024 19:00,Meath,53.516,-6.66,0,3.4,2.4,93.17,988.5,16.96,31.4,57.6,20,NW
01/03/2024 20:00,Meath,53.516,-6.66,0.4,4,3,93.19,990,16.96,31.4,57.6,25,NE
01/03/2024 21:00,Meath,53.516,-6.66,0,4,3,93.19,989.5,11.93,22.1,38.5,15,NW
01/03/2024 22:00,Meath,53.516,-6.66,0,4,2.4,89.91,991,12.04,22.3,38.5,10,NW
01/03/2024 23:00,Meath,53.516,-6.66,0,3,2,93.14,992,9.99,18.5,35.3,25,NE
01/03/2024 00:00,Mayo,53.711,-8.993,0.2,1.9,1,93.75,988,4.27,7.9,13.3,191.9,S
01/03/2024 01:00,Mayo,53.711,-8.993,0,1.9,1.1,94.43,988,2.32,4.3,11.9,250,W
01/03/2024 02:00,Mayo,53.711,-8.993,0,1.6,0.9,95.1,988,2.54,4.7,8.3,266.1,W
01/03/2024 03:00,Mayo,53.711,-8.993,0,1.5,0.7,94.41,988,2.16,4,7.9,261.2,W
01/03/2024 04:00,Mayo,53.711,-8.993,0,1.6,0.6,93.06,987,2.7,5,8.3,271.3,W
01/03/2024 05:00,Mayo,53.711,-8.993,0,1.8,0.3,89.77,987,4.64,8.6,14.8,280,W
01/03/2024 06:00,Mayo,53.711,-8.993,0,0.8,0.1,95.07,987,5.62,10.4,16.6,304.7,NW
01/03/2024 07:00,Mayo,53.711,-8.993,0,0.7,0.1,95.75,987,6.59,12.2,20.2,309.6,NW
01/03/2024 08:00,Mayo,53.711,-8.993,0,0,0,100,986.1,6.16,11.4,23,344,NW
01/03/2024 09:00,Mayo,53.711,-8.993,0.4,0.3,0.3,100,986.1,5.83,10.8,36,359,NW
01/03/2024 10:00,Mayo,53.711,-8.993,1.6,0.4,0.3,99.21,986.2,8.32,15.4,37.4,31,NE
01/03/2024 11:00,Mayo,53.711,-8.993,0.5,2.2,-2.4,71.8,987.2,11.5,21.3,36.4,30,NE
01/03/2024 12:00,Mayo,53.711,-8.993,0.3,2.2,1.2,93.1,988.2,10.58,19.6,38.5,3,NW
01/03/2024 13:00,Mayo,53.711,-8.993,0,3.2,1.2,86.72,989.1,12.26,22.7,41.4,2,NW
01/03/2024 14:00,Mayo,53.711,-8.993,0,4.2,1.2,80.83,990.1,14.09,26.1,44.6,11,NW
01/03/2024 15:00,Mayo,53.711,-8.993,0,4.2,1.2,80.83,990.2,15.82,29.3,48.2,11,NW
01/03/2024 16:00,Mayo,53.711,-8.993,0,4.2,0.1,74.61,991.1,17.44,32.3,43.6,11,NW
01/03/2024 17:00,Mayo,53.711,-8.993,0,4.2,-0.7,70.49,992.1,12.26,22.7,43.2,2,NW
01/03/2024 18:00,Mayo,53.711,-8.993,0,5,2,80.94,993,13.01,24.1,31.7,20,NW
01/03/2024 19:00,Mayo,53.711,-8.993,0,6,3,81.07,994,13.01,24.1,32,10,NW
01/03/2024 20:00,Mayo,53.711,-8.993,0,3.4,0.3,80.13,995,7.02,13,24.8,351.2,NW
01/03/2024 21:00,Mayo,53.711,-8.993,0,2.9,0.2,82.41,996,6.43,11.9,21.6,343.8,NW
01/03/2024 22:00,Mayo,53.711,-8.993,0,2.5,0.3,85.4,996,6.21,11.5,20.2,335.5,NW
01/03/2024 23:00,Mayo,53.711,-8.993,0,2.3,0.4,87.26,996,6.43,11.9,19.8,332.1,NW
01/03/2024 00:00,Kerry,51.938,-10.241,0.2,4.9,-0.5,68.06,992,17.28,32,58.7,306.2,NW
01/03/2024 01:00,Kerry,51.938,-10.241,0,4.2,0.6,77.41,993,16.74,31,61.2,303.4,NW
01/03/2024 02:00,Kerry,51.938,-10.241,0,4.4,0.2,74.15,992,16.74,31,58,308.2,NW
01/03/2024 03:00,Kerry,51.938,-10.241,0,4.1,0.8,79.08,992,15.55,28.8,57.2,300.2,NW
01/03/2024 04:00,Kerry,51.938,-10.241,0.1,4,1.8,85.57,991,14.36,26.6,56.2,292.2,W
01/03/2024 05:00,Kerry,51.938,-10.241,0.2,4.2,1.6,83.18,991,14.58,27,56.9,291.9,W
01/03/2024 06:00,Kerry,51.938,-10.241,0.1,4,1,80.8,988,9.94,18.4,56.9,260,W
01/03/2024 07:00,Kerry,51.938,-10.241,0,3,1,86.7,988,9.94,18.4,60.5,260,W
01/03/2024 08:00,Kerry,51.938,-10.241,0.1,3,2,93.14,988,5.08,9.4,56.9,270,W
01/03/2024 09:00,Kerry,51.938,-10.241,0.4,4,2,86.8,988,4.1,7.6,52.9,280,W
01/03/2024 10:00,Kerry,51.938,-10.241,0.2,3,1,86.7,988,4.1,7.6,48.2,280,W
01/03/2024 11:00,Kerry,51.938,-10.241,0.2,4,3,93.19,988,7.99,14.8,54,290,W
01/03/2024 12:00,Kerry,51.938,-10.241,0.2,5.6,2.2,78.75,989,14.36,26.6,52.9,321.5,NW
01/03/2024 13:00,Kerry,51.938,-10.241,0,5,3,86.9,987,7.02,13,61.6,280,W
01/03/2024 14:00,Kerry,51.938,-10.241,0.1,5,3,86.9,988,11.07,20.5,54.4,360,NW
01/03/2024 15:00,Kerry,51.938,-10.241,0.1,5,2,80.94,990,11.07,20.5,68,10,NW
01/03/2024 16:00,Kerry,51.938,-10.241,0,6,2,75.51,991,8.96,16.6,69.5,340,NW
01/03/2024 17:00,Kerry,51.938,-10.241,0.1,6,2,75.51,991,7.02,13,62.3,340,NW
01/03/2024 18:00,Kerry,51.938,-10.241,0,6.5,1,67.91,994,17.12,31.7,56.5,341,NW
01/03/2024 19:00,Kerry,51.938,-10.241,0,6.1,0.3,66.37,995,16.15,29.9,56.9,348,NW
01/03/2024 20:00,Kerry,51.938,-10.241,0,5.9,0.4,67.78,996,15.34,28.4,52.9,352.9,NW
01/03/2024 21:00,Kerry,51.938,-10.241,0,5.6,0.6,70.21,996,14.2,26.3,50.4,356.6,NW
01/03/2024 22:00,Kerry,51.938,-10.241,0,5.5,0.5,70.19,997,13.23,24.5,46.1,1.6,NW
01/03/2024 23:00,Kerry,51.938,-10.241,0,5.4,0.7,71.71,997,11.07,20.5,42.1,359.4,NW
01/03/2024 00:00,Galway,53.326,-9.901,0.6,5.6,1.7,75.98,989,16.52,30.6,41.4,308.6,NW
01/03/2024 01:00,Galway,53.326,-9.901,0,5.6,1.2,73.31,989,18.47,34.2,46.4,304.1,NW
01/03/2024 02:00,Galway,53.326,-9.901,0.1,5.6,1.1,72.78,989,18.25,33.8,46.8,309,NW
